CustomerID,Cluster,StockCode0,StockCode1,StockCode2
17939,0,84077,84568,75049L
17941,1,84826,16045,22578
17942,1,84826,16045,22578
17946,0,84077,84568,75049L
17947,1,84826,16045,22578
17948,0,84077,84568,75049L
17950,1,84826,16045,22578
17951,3,17096,84879,17003
17954,3,17096,84879,17003
17955,0,84077,84568,17003
17956,0,84077,84568,75049L
17957,1,84826,16045,22578
17958,1,84826,16045,22578
17960,0,84077,84568,75049L
17962,1,84826,16045,22578
17964,1,84826,16045,22578
17965,4,18007,15036,17003
17966,3,17096,84879,17003
17967,0,84077,84568,75049L
17969,0,84077,84568,75049L
17970,0,84077,84568,75049L
17972,0,84077,84568,75049L
17973,1,84826,16045,22578
17974,1,84826,16045,22578
17975,4,18007,15036,17003
17976,0,84077,84568,75049L
17977,1,84826,16045,22578
17978,0,84077,84568,75049L
17979,1,84826,16045,22578
17980,0,84077,84568,75049L
17984,1,84826,16045,22578
17985,1,84826,16045,22578
17986,1,84826,16045,22578
17987,0,84077,84568,75049L
17988,3,17096,84879,17003
17990,0,84077,84568,75049L
17991,0,84077,84568,75049L
17994,1,84826,16045,22578
17995,0,84077,84568,75049L
17997,3,17096,84879,17003
17999,1,84826,16045,22578
18001,1,84826,16045,22578
18004,0,84077,84568,75049L
18005,1,84826,16045,22578
18006,1,84826,16045,22578
18009,0,84077,84568,75049L
18010,0,84077,84568,75049L
18011,0,84077,84568,75049L
18013,1,84826,16045,22578
18014,1,84826,16045,22578
18015,1,84826,16045,22578
18016,3,17096,84879,17003
18017,4,18007,15036,17003
18018,1,84826,16045,22578
18019,1,84826,16045,22578
18022,1,84826,16045,22578
18024,1,84826,16045,22578
18027,1,84826,16045,22578
18030,1,84826,16045,22578
18032,0,84077,84568,75049L
18033,1,84826,16045,22578
18034,1,84826,16045,22578
18035,1,84826,16045,22578
18036,1,84826,16045,22578
18037,1,84826,16045,22578
18040,1,84826,16045,22578
18041,2,16014,23084,22151
18042,1,84826,16045,22578
18043,1,84826,16045,22578
18044,3,17096,84879,17003
18045,1,84826,16045,22578
18048,0,84077,84568,75049L
18050,0,84077,84568,75049L
18053,1,84826,16045,22578
18055,4,18007,15036,17003
18056,0,84077,84568,75049L
18058,1,84826,16045,22578
18059,1,84826,16045,22578
18061,4,18007,15036,17003
18062,0,84077,84568,75049L
18064,3,17096,84879,17003
18065,4,18007,15036,17003
18066,1,84826,16045,22578
18067,1,84826,16045,22578
18068,0,84077,84568,75049L
18069,3,17096,84879,17003
18071,0,84077,84568,75049L
18072,0,84077,84568,75049L
18074,0,84077,84568,75049L
18075,4,18007,15036,17003
18077,3,17096,84879,17003
18078,0,84077,84568,75049L
18079,3,17096,84879,17003
18080,2,16014,23084,22151
18081,1,84826,16045,22578
18082,1,84826,16045,22578
18084,1,84826,16045,84947
18085,0,84077,84568,75049L
18086,0,84077,84568,75049L
18088,1,84826,16045,22578
18092,2,16014,23084,22151
18093,3,17096,84879,17003
18094,3,17096,84879,17003
18095,0,84077,84568,75049L
18096,1,84826,16045,22578
18097,3,17096,84879,17003
18099,1,84826,16045,22578
18101,1,84826,16045,22578
18104,1,84826,16045,22578
18105,1,84826,16045,22578
18106,0,84077,84568,75049L
18108,0,84077,84568,75049L
18109,2,16014,23084,22151
18110,1,84826,16045,22578
18112,1,84826,16045,22578
18113,0,84077,84568,75049L
18114,0,84077,84568,75049L
18116,3,17096,84879,17003
18117,1,84826,16045,22578
18118,2,16014,23084,22151
18119,0,84077,84568,75049L
18120,0,84077,84568,75049L
18121,1,84826,16045,22578
18122,3,17096,84879,17003
18123,1,84826,16045,22578
18125,1,84826,16045,22578
18126,1,84826,16045,22578
18127,1,84826,16045,22578
18129,0,84077,84568,75049L
18130,1,84826,16045,22578
18133,4,18007,15036,17003
18135,3,17096,84879,17003
18136,1,84826,16045,22578
18138,0,84077,84568,75049L
18139,4,18007,15036,17003
18142,0,84077,84568,75049L
18143,1,84826,16045,22578
18144,2,16014,23084,22151
18145,1,84826,16045,22578
18146,1,84826,16045,22578
18147,1,84826,16045,22578
18149,3,17096,17003,23084
18150,1,84826,16045,22578
18151,1,84826,16045,22578
18154,1,84826,16045,22578
18155,1,84826,16045,22578
18156,1,84826,16045,22578
18158,1,84826,16045,22578
18159,0,84077,84568,75049L
18160,1,84826,16045,22578
18161,3,17096,84879,17003
18164,1,84826,16045,22578
18165,0,84077,84568,75049L
18167,3,17096,84879,17003
18168,0,84077,84568,75049L
18170,1,84826,16045,22578
18171,3,17096,84879,17003
18173,4,18007,15036,17003
18174,1,84826,16045,22578
18176,0,84077,84568,75049L
18177,3,17096,84879,17003
18178,1,84826,16045,22578
18179,3,17096,84879,17003
18180,3,17096,84879,17003
18181,1,84826,16045,22578
18183,0,84077,84568,75049L
18184,1,84826,16045,22578
18185,0,84077,84568,75049L
18188,1,84826,16045,22578
18189,1,84826,16045,22578
18190,0,84077,84568,75049L
18191,0,84077,84568,75049L
18192,1,84826,16045,22578
18193,0,84077,84568,75049L
18194,1,84826,16045,22578
18196,1,84826,16045,22578
18200,1,84826,16045,22578
18202,0,84077,84568,75049L
18203,0,84077,84568,75049L
18204,1,84826,16045,22578
18205,1,84826,16045,22578
18209,1,84826,16045,22578
18210,3,17096,84879,17003
18211,3,17096,84879,17003
18212,0,84077,84568,75049L
18213,0,84077,84568,75049L
18215,1,84826,16045,22578
18216,1,84826,16045,22578
18217,1,84826,16045,22578
18218,0,84077,84568,75049L
18219,4,18007,15036,17003
18220,0,84077,84568,75049L
18221,3,17096,84879,17003
18222,1,84826,16045,22578
18223,4,18007,15036,17003
18224,0,84077,84568,75049L
18225,4,18007,15036,17003
18226,4,18007,15036,17003
18227,0,84077,84568,75049L
18228,1,84826,16045,22578
18230,3,17096,84879,17003
18231,0,84077,84568,75049L
18232,1,84826,16045,22578
18233,0,84077,84568,75049L
18235,1,84826,16045,22578
18236,3,17096,84879,17003
18237,3,17096,84879,17003
18239,0,84077,84568,75049L
18240,3,17096,84879,17003
18241,4,18007,15036,17003
18242,3,17096,17003,23084
18245,3,17096,84879,17003
18246,3,17096,84879,17003
18248,1,84826,16045,22578
18249,1,84826,16045,22578
18250,0,84077,84568,75049L
18251,3,17096,84879,17003
18252,1,84826,16045,22578
18255,1,84826,16045,22578
18257,3,17096,84879,17003
18259,1,84826,16045,22578
18260,3,17096,84879,17003
18261,1,84826,16045,22578
18262,1,84826,16045,22578
18263,1,84826,16045,22578
18265,1,84826,16045,22578
18268,1,84826,16045,22578
18269,0,84077,84568,75049L
18270,1,84826,16045,22578
18272,3,17096,84879,17003
18273,3,17096,84879,17003
18276,1,84826,16045,22578
18277,1,84826,16045,22578
18278,1,84826,16045,22578
18280,0,84077,84568,75049L
18281,0,84077,84568,75049L
18282,1,84826,16045,22578
18283,4,18007,15036,17003
18287,1,84826,16045,22578
