CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15645,18,1,0.42,1,Occasional Shoppers
15646,157,3,55.300000000000004,1,Occasional Shoppers
15648,204,2,35.25,0,Frequent Shoppers
15649,336,2,816.0,0,Frequent Shoppers
15651,36,3,78.03999999999999,1,Occasional Shoppers
15652,91,1,30.0,1,Occasional Shoppers
15653,92,2,432.11999999999995,3,Regular Shoppers
15654,9,2,40.26,1,Occasional Shoppers
15656,45,4,68.61,1,Occasional Shoppers
15658,190,5,61.4,0,Frequent Shoppers
15659,43,1,15.0,1,Occasional Shoppers
15660,25,9,192.94,3,Regular Shoppers
15661,317,2,122.6,0,Frequent Shoppers
15663,106,1,14.040000000000001,1,Occasional Shoppers
15665,168,2,43.800000000000004,0,Frequent Shoppers
15667,39,1,9.36,1,Occasional Shoppers
15668,217,1,76.32000000000001,0,Frequent Shoppers
15669,40,4,148.32,3,Regular Shoppers
15670,296,1,17.700000000000003,0,Frequent Shoppers
15671,18,7,487.44000000000005,4,High-Value Loyal Shoppers
15673,88,4,66.0,1,Occasional Shoppers
15674,73,5,402.67,4,High-Value Loyal Shoppers
15675,81,3,49.2,1,Occasional Shoppers
15676,18,3,29.2,1,Occasional Shoppers
15678,52,1,22.5,1,Occasional Shoppers
15679,24,4,41.760000000000005,1,Occasional Shoppers
15680,9,3,47.3,1,Occasional Shoppers
15681,25,5,123.06,3,Regular Shoppers
15683,117,1,20.8,1,Occasional Shoppers
15687,8,9,176.9,3,Regular Shoppers
15689,119,2,45.0,1,Occasional Shoppers
15690,4,2,51.48,1,Occasional Shoppers
15691,252,1,45.0,0,Frequent Shoppers
15692,28,1,6.959999999999999,1,Occasional Shoppers
15695,266,2,55.95,0,Frequent Shoppers
15696,33,8,147.45,3,Regular Shoppers
15699,17,1,12.5,1,Occasional Shoppers
15700,172,2,16.4,0,Frequent Shoppers
15701,2,4,41.9,1,Occasional Shoppers
15703,264,1,23.4,0,Frequent Shoppers
15704,140,4,91.8,1,Occasional Shoppers
15705,201,1,60.0,0,Frequent Shoppers
15706,63,4,157.8,3,Regular Shoppers
15707,35,4,21.75,1,Occasional Shoppers
15708,40,7,105.62,3,Regular Shoppers
15709,283,1,38.160000000000004,0,Frequent Shoppers
15712,9,5,258.66,3,Regular Shoppers
15713,143,2,32.4,1,Occasional Shoppers
15714,11,2,30.240000000000002,1,Occasional Shoppers
15716,145,4,33.620000000000005,1,Occasional Shoppers
15717,234,1,35.400000000000006,0,Frequent Shoppers
15719,32,13,115.36,4,High-Value Loyal Shoppers
15720,24,1,3.75,1,Occasional Shoppers
15721,11,1,0.85,1,Occasional Shoppers
15722,35,5,148.9,3,Regular Shoppers
15723,364,1,1.25,0,Frequent Shoppers
15724,201,2,44.7,0,Frequent Shoppers
15725,15,1,33.0,1,Occasional Shoppers
15727,16,7,125.5,3,Regular Shoppers
15729,212,1,15.0,0,Frequent Shoppers
15730,65,3,43.5,1,Occasional Shoppers
15732,212,2,32.1,0,Frequent Shoppers
15733,282,1,19.799999999999997,0,Frequent Shoppers
15734,114,2,61.5,1,Occasional Shoppers
15737,14,8,170.7,3,Regular Shoppers
15738,18,16,324.72,4,High-Value Loyal Shoppers
15739,66,1,23.8,1,Occasional Shoppers
15740,49,1,9.36,1,Occasional Shoppers
15743,16,4,37.35,1,Occasional Shoppers
15744,77,1,13.919999999999998,1,Occasional Shoppers
15745,19,4,117.75,3,Regular Shoppers
15746,134,1,18.75,1,Occasional Shoppers
15747,12,3,23.6,1,Occasional Shoppers
15748,40,1,5.8,1,Occasional Shoppers
15750,2,8,96.16,3,Regular Shoppers
15752,39,7,81.09,3,Regular Shoppers
15753,304,1,79.2,0,Frequent Shoppers
15754,51,3,49.739999999999995,1,Occasional Shoppers
15755,10,6,107.88,3,Regular Shoppers
15756,61,4,10.01,1,Occasional Shoppers
15757,65,2,50.7,1,Occasional Shoppers
15758,24,1,29.700000000000003,1,Occasional Shoppers
15759,218,3,123.2,0,Frequent Shoppers
15762,65,2,39.84,1,Occasional Shoppers
15763,31,2,29.85,1,Occasional Shoppers
15764,88,6,86.7,3,Regular Shoppers
15766,64,1,25.5,1,Occasional Shoppers
15768,115,3,46.349999999999994,1,Occasional Shoppers
15773,5,1,7.08,1,Occasional Shoppers
15774,68,1,13.9,1,Occasional Shoppers
15776,133,1,7.4399999999999995,1,Occasional Shoppers
15777,241,4,448.65,0,Frequent Shoppers
15780,183,3,62.85,0,Frequent Shoppers
15781,25,3,63.150000000000006,1,Occasional Shoppers
15782,9,3,291.4,3,Regular Shoppers
15783,10,1,15.7,1,Occasional Shoppers
15785,32,5,78.36,3,Regular Shoppers
15786,46,3,68.5,1,Occasional Shoppers
15787,26,3,28.05,1,Occasional Shoppers
15789,358,1,15.6,0,Frequent Shoppers
15790,10,1,5.9,1,Occasional Shoppers
15791,43,2,49.8,1,Occasional Shoppers
15793,14,3,372.72,3,Regular Shoppers
15795,149,1,6.959999999999999,1,Occasional Shoppers
15796,1,8,171.70000000000002,3,Regular Shoppers
15797,113,4,957.0,4,High-Value Loyal Shoppers
15799,75,3,21.9,1,Occasional Shoppers
15800,107,2,15.18,1,Occasional Shoppers
15801,46,3,55.7,1,Occasional Shoppers
15802,142,1,451.42,3,Regular Shoppers
15803,51,1,17.0,1,Occasional Shoppers
15804,0,13,183.16,4,High-Value Loyal Shoppers
15805,23,17,346.91,4,High-Value Loyal Shoppers
15806,46,3,36.93,1,Occasional Shoppers
15807,50,3,77.4,1,Occasional Shoppers
15808,306,4,192.75,0,Frequent Shoppers
15809,36,5,83.19999999999999,3,Regular Shoppers
15810,78,4,48.89,1,Occasional Shoppers
15811,22,6,118.17,3,Regular Shoppers
15812,107,5,590.25,4,High-Value Loyal Shoppers
15813,207,2,40.35,0,Frequent Shoppers
15814,16,4,92.66,3,Regular Shoppers
15815,63,5,376.1,4,High-Value Loyal Shoppers
15819,49,4,66.44,1,Occasional Shoppers
15820,319,1,1.25,0,Frequent Shoppers
15821,44,2,4.8,1,Occasional Shoppers
15822,3,2,35.85,1,Occasional Shoppers
15825,172,1,25.5,0,Frequent Shoppers
15826,56,3,78.9,1,Occasional Shoppers
15827,73,14,240.55,4,High-Value Loyal Shoppers
15829,99,2,9.6,1,Occasional Shoppers
15830,37,1,9.36,1,Occasional Shoppers
15831,58,3,43.26,1,Occasional Shoppers
15832,254,1,12.5,0,Frequent Shoppers
15834,70,4,154.85,3,Regular Shoppers
15835,44,4,111.3,3,Regular Shoppers
15836,50,1,9.95,1,Occasional Shoppers
15837,64,1,16.6,1,Occasional Shoppers
15839,33,3,44.160000000000004,1,Occasional Shoppers
15840,58,2,13.799999999999999,1,Occasional Shoppers
15841,72,4,237.68,3,Regular Shoppers
15843,303,1,14.850000000000001,0,Frequent Shoppers
15844,46,1,20.28,1,Occasional Shoppers
15845,17,8,225.6,3,Regular Shoppers
15847,38,2,26.200000000000003,1,Occasional Shoppers
15850,19,2,5.21,1,Occasional Shoppers
15852,186,2,70.25,0,Frequent Shoppers
15853,51,1,2.08,1,Occasional Shoppers
15854,4,12,862.5500000000001,2,Inactive Shoppers
15855,136,5,40.15,1,Occasional Shoppers
15856,4,27,992.6600000000001,2,Inactive Shoppers
15858,15,5,36.07,3,Regular Shoppers
15860,40,8,57.480000000000004,3,Regular Shoppers
15861,12,8,227.26999999999998,3,Regular Shoppers
15862,8,4,36.800000000000004,1,Occasional Shoppers
15863,25,2,5.0,1,Occasional Shoppers
15864,22,6,867.96,4,High-Value Loyal Shoppers
15865,40,3,139.8,3,Regular Shoppers
15866,101,1,16.95,1,Occasional Shoppers
15867,5,15,162.69,4,High-Value Loyal Shoppers
15869,277,2,18.0,0,Frequent Shoppers
15870,32,1,3.75,1,Occasional Shoppers
15872,14,2,10.35,1,Occasional Shoppers
15874,63,7,505.75,4,High-Value Loyal Shoppers
15877,1,2,6.65,1,Occasional Shoppers
15880,369,1,16.95,0,Frequent Shoppers
15881,312,5,58.55,0,Frequent Shoppers
15882,198,4,117.2,0,Frequent Shoppers
15883,2,2,21.330000000000002,1,Occasional Shoppers
15885,92,3,49.8,1,Occasional Shoppers
15886,60,1,5.1,1,Occasional Shoppers
15888,80,1,22.5,1,Occasional Shoppers
15889,156,2,22.25,1,Occasional Shoppers
15891,226,1,2.55,0,Frequent Shoppers
15894,253,2,25.26,0,Frequent Shoppers
15895,149,1,137.16,0,Frequent Shoppers
15897,194,2,12.7,0,Frequent Shoppers
15898,1,5,348.95,3,Regular Shoppers
15899,368,1,12.75,0,Frequent Shoppers
15900,23,1,9.36,1,Occasional Shoppers
15901,16,3,19.7,1,Occasional Shoppers
15903,9,7,527.1600000000001,4,High-Value Loyal Shoppers
15904,8,1,4.68,1,Occasional Shoppers
15906,19,7,58.699999999999996,3,Regular Shoppers
15907,3,3,13.65,1,Occasional Shoppers
15909,173,1,19.799999999999997,0,Frequent Shoppers
15910,0,8,55.410000000000004,3,Regular Shoppers
15912,178,2,30.42,0,Frequent Shoppers
15916,16,8,135.07999999999998,3,Regular Shoppers
15917,247,1,10.2,0,Frequent Shoppers
15918,190,2,40.5,0,Frequent Shoppers
15919,19,2,4.27,1,Occasional Shoppers
15920,154,4,9.25,1,Occasional Shoppers
15921,172,1,10.2,0,Frequent Shoppers
15922,373,1,75.60000000000001,0,Frequent Shoppers
15923,372,1,4.75,0,Frequent Shoppers
15925,194,1,38.25,0,Frequent Shoppers
15930,67,1,16.5,1,Occasional Shoppers
15932,4,8,135.84,3,Regular Shoppers
15933,21,3,42.510000000000005,1,Occasional Shoppers
15935,239,2,324.62,0,Frequent Shoppers
15938,112,5,182.8,3,Regular Shoppers
15939,89,15,946.52,2,Inactive Shoppers
15940,311,1,35.8,0,Frequent Shoppers
15942,133,1,10.08,1,Occasional Shoppers
15944,276,1,17.700000000000003,0,Frequent Shoppers
15945,365,1,167.4,0,Frequent Shoppers
15947,82,1,179.0,1,Occasional Shoppers
15948,8,2,35.1,1,Occasional Shoppers
15949,16,2,30.119999999999997,1,Occasional Shoppers
15950,31,4,72.35,3,Regular Shoppers
15951,8,2,27.0,1,Occasional Shoppers
15952,33,4,42.85,1,Occasional Shoppers
15953,15,8,257.2,3,Regular Shoppers
15955,24,14,332.96,4,High-Value Loyal Shoppers
15957,31,1,4.16,1,Occasional Shoppers
15958,74,1,3.95,1,Occasional Shoppers
15963,19,2,29.22,1,Occasional Shoppers
15965,17,4,33.910000000000004,1,Occasional Shoppers
15967,23,2,15.15,1,Occasional Shoppers
15969,2,3,84.4,1,Occasional Shoppers
15970,303,1,16.5,0,Frequent Shoppers
15973,366,1,17.4,0,Frequent Shoppers
15974,39,7,120.58,3,Regular Shoppers
15975,84,1,17.700000000000003,1,Occasional Shoppers
15976,165,2,18.15,0,Frequent Shoppers
15977,17,2,23.1,1,Occasional Shoppers
15978,77,1,20.8,1,Occasional Shoppers
15980,88,3,120.63999999999999,1,Occasional Shoppers
15981,24,8,377.79999999999995,4,High-Value Loyal Shoppers
15983,22,4,27.29,1,Occasional Shoppers
15984,2,10,191.24,4,High-Value Loyal Shoppers
15985,123,2,36.9,1,Occasional Shoppers
15986,30,1,13.52,1,Occasional Shoppers
15987,12,7,512.8000000000001,4,High-Value Loyal Shoppers
15988,19,1,19.95,1,Occasional Shoppers
15990,44,2,67.5,1,Occasional Shoppers
15992,3,1,14.95,1,Occasional Shoppers
15993,8,7,78.4,3,Regular Shoppers
15994,54,1,15.0,1,Occasional Shoppers
15996,88,6,55.09,3,Regular Shoppers
15998,36,5,64.0,3,Regular Shoppers
16003,29,5,177.1,3,Regular Shoppers
16005,12,4,13.549999999999999,1,Occasional Shoppers
16006,211,1,23.099999999999998,0,Frequent Shoppers
16007,47,4,31.35,1,Occasional Shoppers
16008,23,3,38.45,1,Occasional Shoppers
16009,22,4,102.14,3,Regular Shoppers
16010,245,3,12.74,0,Frequent Shoppers
16011,8,16,359.11,4,High-Value Loyal Shoppers
16012,35,3,49.760000000000005,1,Occasional Shoppers
16014,37,3,27.25,1,Occasional Shoppers
16015,3,3,95.03,1,Occasional Shoppers
16016,3,8,61.06,3,Regular Shoppers
16017,47,1,9.899999999999999,1,Occasional Shoppers
16018,39,2,34.349999999999994,1,Occasional Shoppers
16019,46,9,433.96999999999997,4,High-Value Loyal Shoppers
16020,16,3,135.9,3,Regular Shoppers
16022,260,1,7.95,0,Frequent Shoppers
16023,46,3,15.55,1,Occasional Shoppers
16024,12,1,4.95,1,Occasional Shoppers
16025,29,1,14.940000000000001,1,Occasional Shoppers
16026,43,1,6.25,1,Occasional Shoppers
16027,91,6,487.27,4,High-Value Loyal Shoppers
16030,309,1,9.75,0,Frequent Shoppers
16031,92,2,20.45,1,Occasional Shoppers
16033,5,20,318.75,4,High-Value Loyal Shoppers
16034,196,3,89.0,0,Frequent Shoppers
16036,87,2,90.84,1,Occasional Shoppers
16037,269,3,55.199999999999996,0,Frequent Shoppers
16038,7,3,73.80000000000001,1,Occasional Shoppers
16040,65,3,65.4,1,Occasional Shoppers
16042,22,5,85.4,3,Regular Shoppers
16043,37,4,124.5,3,Regular Shoppers
16045,119,4,68.4,1,Occasional Shoppers
16048,373,2,55.440000000000005,0,Frequent Shoppers
16049,40,3,2.0100000000000002,1,Occasional Shoppers
16050,173,1,24.900000000000002,0,Frequent Shoppers
16052,54,1,4.95,1,Occasional Shoppers
16053,32,2,35.8,1,Occasional Shoppers
16054,145,1,7.95,1,Occasional Shoppers
16055,220,1,12.75,0,Frequent Shoppers
16056,45,1,9.95,1,Occasional Shoppers
16057,16,7,140.1,3,Regular Shoppers
16059,65,6,59.45,3,Regular Shoppers
16062,9,4,50.019999999999996,1,Occasional Shoppers
16063,260,1,17.4,0,Frequent Shoppers
16065,365,1,0.85,0,Frequent Shoppers
16066,16,5,73.48,3,Regular Shoppers
16070,22,2,102.16,1,Occasional Shoppers
16072,288,1,44.550000000000004,0,Frequent Shoppers
16073,297,1,122.39999999999999,0,Frequent Shoppers
16076,3,10,219.93,4,High-Value Loyal Shoppers
16078,283,1,79.2,0,Frequent Shoppers
16079,16,3,595.9200000000001,4,High-Value Loyal Shoppers
16080,81,2,66.80000000000001,1,Occasional Shoppers
16081,56,5,69.95,3,Regular Shoppers
16083,100,2,63.2,1,Occasional Shoppers
16084,299,1,0.85,0,Frequent Shoppers
16085,23,5,40.47,3,Regular Shoppers
16086,59,5,97.84,3,Regular Shoppers
16091,154,2,40.6,1,Occasional Shoppers
16092,114,3,44.98,1,Occasional Shoppers
16093,106,1,17.0,1,Occasional Shoppers
16094,11,4,84.0,3,Regular Shoppers
16096,264,1,10.08,0,Frequent Shoppers
16097,240,1,30.0,0,Frequent Shoppers
16098,87,7,344.55,4,High-Value Loyal Shoppers
16099,50,3,65.8,1,Occasional Shoppers
16102,42,3,128.8,3,Regular Shoppers
16103,7,6,157.3,3,Regular Shoppers
16104,61,1,17.85,1,Occasional Shoppers
16105,248,1,15.6,0,Frequent Shoppers
16106,65,1,19.799999999999997,1,Occasional Shoppers
16107,17,7,636.0,4,High-Value Loyal Shoppers
16108,84,1,24.96,1,Occasional Shoppers
16109,218,2,126.96,0,Frequent Shoppers
16110,45,3,18.95,1,Occasional Shoppers
16112,143,4,58.72,1,Occasional Shoppers
16113,183,1,15.12,0,Frequent Shoppers
16114,170,1,17.700000000000003,0,Frequent Shoppers
16115,9,8,49.76,3,Regular Shoppers
16116,211,1,13.52,0,Frequent Shoppers
16117,189,1,7.8,0,Frequent Shoppers
16119,8,2,27.78,1,Occasional Shoppers
16120,59,4,184.3,3,Regular Shoppers
16121,57,2,7.15,1,Occasional Shoppers
16122,73,4,167.16000000000003,3,Regular Shoppers
16124,317,1,33.9,0,Frequent Shoppers
16125,367,1,15.9,0,Frequent Shoppers
16126,29,4,227.4,3,Regular Shoppers
16127,39,1,19.5,1,Occasional Shoppers
16128,17,5,123.58000000000001,3,Regular Shoppers
16131,51,6,167.24,3,Regular Shoppers
16134,21,2,25.5,1,Occasional Shoppers
16135,262,1,175.2,0,Frequent Shoppers
16136,59,3,85.88000000000001,1,Occasional Shoppers
16139,18,3,50.519999999999996,1,Occasional Shoppers
16140,65,2,133.68,1,Occasional Shoppers
16141,88,1,17.85,1,Occasional Shoppers
16142,249,1,19.8,0,Frequent Shoppers
16143,3,6,104.3,3,Regular Shoppers
16144,246,1,175.2,0,Frequent Shoppers
16145,8,11,226.05,4,High-Value Loyal Shoppers
16146,157,3,247.8,0,Frequent Shoppers
16147,133,1,16.5,1,Occasional Shoppers
16148,296,1,76.32000000000001,0,Frequent Shoppers
16149,4,2,29.52,1,Occasional Shoppers
16150,42,5,109.7,3,Regular Shoppers
16152,268,1,81.6,0,Frequent Shoppers
16153,49,5,75.0,3,Regular Shoppers
16156,8,9,159.52,3,Regular Shoppers
16157,15,3,103.95000000000002,1,Occasional Shoppers
16159,281,1,15.0,0,Frequent Shoppers
16160,65,2,126.6,1,Occasional Shoppers
16161,1,19,234.2,4,High-Value Loyal Shoppers
16162,252,1,25.5,0,Frequent Shoppers
16163,232,2,619.0,0,Frequent Shoppers
16164,17,3,48.08,1,Occasional Shoppers
16168,10,27,1419.76,2,Inactive Shoppers
16169,8,4,79.12,3,Regular Shoppers
16170,50,6,126.38,3,Regular Shoppers
16171,59,1,23.4,1,Occasional Shoppers
16172,95,5,105.60000000000001,3,Regular Shoppers
16173,15,6,108.10000000000001,3,Regular Shoppers
16174,126,3,439.8,3,Regular Shoppers
16175,94,4,55.47,1,Occasional Shoppers
16177,50,1,23.4,1,Occasional Shoppers
16179,60,1,5.04,1,Occasional Shoppers
16180,100,8,374.75,4,High-Value Loyal Shoppers
16181,73,1,11.9,1,Occasional Shoppers
16182,72,4,862.0,4,High-Value Loyal Shoppers
16183,67,1,34.68,1,Occasional Shoppers
16184,64,6,122.30000000000001,3,Regular Shoppers
16185,16,2,47.25,1,Occasional Shoppers
16186,22,12,197.22,4,High-Value Loyal Shoppers
16187,31,15,468.66,4,High-Value Loyal Shoppers
16188,44,4,52.09,1,Occasional Shoppers
16190,40,1,27.04,1,Occasional Shoppers
16191,2,13,846.3399999999999,2,Inactive Shoppers
16193,236,1,25.200000000000003,0,Frequent Shoppers
16198,75,1,20.28,1,Occasional Shoppers
16200,4,2,35.15,1,Occasional Shoppers
16201,3,4,75.92,3,Regular Shoppers
16202,360,1,14.850000000000001,0,Frequent Shoppers
16203,58,4,62.7,1,Occasional Shoppers
16204,23,1,8.32,1,Occasional Shoppers
16205,30,4,106.55,3,Regular Shoppers
16206,54,4,75.73,1,Occasional Shoppers
16207,25,1,50.0,1,Occasional Shoppers
16208,44,2,5.52,1,Occasional Shoppers
16209,88,5,1422.72,2,Inactive Shoppers
16211,88,1,29.849999999999998,1,Occasional Shoppers
16212,19,2,31.5,1,Occasional Shoppers
16213,78,1,11.7,1,Occasional Shoppers
16214,170,3,157.20000000000002,0,Frequent Shoppers
16215,80,1,15.0,1,Occasional Shoppers
16216,267,1,16.8,0,Frequent Shoppers
16217,235,2,40.050000000000004,0,Frequent Shoppers
16218,29,7,387.3,4,High-Value Loyal Shoppers
16221,36,3,52.05,1,Occasional Shoppers
16222,318,1,4.2,0,Frequent Shoppers
16224,57,4,65.1,1,Occasional Shoppers
16225,44,5,96.66000000000001,3,Regular Shoppers
16226,203,3,62.7,0,Frequent Shoppers
16227,225,1,17.700000000000003,0,Frequent Shoppers
16229,87,2,80.2,1,Occasional Shoppers
16230,189,2,26.46,0,Frequent Shoppers
16232,43,4,109.94999999999999,3,Regular Shoppers
16233,71,3,135.48,1,Occasional Shoppers
16235,40,5,88.63999999999999,3,Regular Shoppers
16239,56,2,50.1,1,Occasional Shoppers
16240,24,2,310.8,3,Regular Shoppers
16241,9,13,113.9,4,High-Value Loyal Shoppers
16242,8,7,114.73,3,Regular Shoppers
16243,33,2,92.5,1,Occasional Shoppers
16244,211,2,27.2,0,Frequent Shoppers
16245,23,3,33.9,1,Occasional Shoppers
16247,170,1,4.95,0,Frequent Shoppers
16248,61,1,25.200000000000003,1,Occasional Shoppers
16249,52,5,111.7,3,Regular Shoppers
16250,261,2,26.35,0,Frequent Shoppers
16253,66,2,99.6,1,Occasional Shoppers
16255,16,8,84.65,3,Regular Shoppers
16256,266,1,102.0,0,Frequent Shoppers
16257,176,1,21.95,0,Frequent Shoppers
16258,45,5,408.86,4,High-Value Loyal Shoppers
16260,50,1,70.8,1,Occasional Shoppers
16261,17,4,14.530000000000001,1,Occasional Shoppers
16265,9,9,318.43,4,High-Value Loyal Shoppers
16266,73,7,74.5,3,Regular Shoppers
16268,71,2,33.9,1,Occasional Shoppers
16270,353,1,30.0,0,Frequent Shoppers
16271,2,5,66.77000000000001,3,Regular Shoppers
16272,116,1,20.8,1,Occasional Shoppers
16274,373,1,8.5,0,Frequent Shoppers
16275,196,1,12.75,0,Frequent Shoppers
16276,176,1,532.8000000000001,0,Frequent Shoppers
16278,100,1,220.0,1,Occasional Shoppers
16279,21,3,42.75,1,Occasional Shoppers
16281,72,1,50.0,1,Occasional Shoppers
16282,339,1,34.0,0,Frequent Shoppers
16283,5,5,68.97,3,Regular Shoppers
16284,31,2,2.73,1,Occasional Shoppers
16287,169,1,15.600000000000001,0,Frequent Shoppers
16292,121,1,30.0,1,Occasional Shoppers
16293,21,10,146.76999999999998,3,Regular Shoppers
16295,9,4,63.900000000000006,3,Regular Shoppers
16297,268,1,14.850000000000001,0,Frequent Shoppers
16298,22,3,128.10000000000002,3,Regular Shoppers
16302,126,1,19.919999999999998,1,Occasional Shoppers
16303,25,3,139.4,3,Regular Shoppers
16305,138,1,19.799999999999997,1,Occasional Shoppers
16306,213,6,106.02,0,Frequent Shoppers
16309,106,2,20.04,1,Occasional Shoppers
16311,17,2,38.72,1,Occasional Shoppers
16313,3,2,26.28,1,Occasional Shoppers
16315,330,1,17.88,0,Frequent Shoppers
16316,64,8,123.16,3,Regular Shoppers
16317,119,3,55.5,1,Occasional Shoppers
16318,35,1,19.799999999999997,1,Occasional Shoppers
16319,217,1,142.8,0,Frequent Shoppers
16320,172,2,39.96,0,Frequent Shoppers
16321,72,5,156.45000000000002,3,Regular Shoppers
16322,1,2,17.5,1,Occasional Shoppers
16323,196,1,207.50000000000003,0,Frequent Shoppers
16324,128,3,17.4,1,Occasional Shoppers
16325,46,3,103.5,1,Occasional Shoppers
16326,5,14,136.8,4,High-Value Loyal Shoppers
16327,14,6,77.80000000000001,3,Regular Shoppers
16330,17,3,5.21,1,Occasional Shoppers
16332,28,7,42.33,3,Regular Shoppers
16337,36,1,19.8,1,Occasional Shoppers
16338,157,1,11.9,0,Frequent Shoppers
16339,284,1,1.45,0,Frequent Shoppers
16340,107,1,0.65,1,Occasional Shoppers
16341,24,4,98.7,3,Regular Shoppers
16342,75,4,82.56,1,Occasional Shoppers
16343,16,2,19.95,1,Occasional Shoppers
16344,158,1,35.7,0,Frequent Shoppers
16345,44,1,100.0,1,Occasional Shoppers
16347,11,2,15.899999999999999,1,Occasional Shoppers
16348,32,7,64.63,3,Regular Shoppers
16349,290,1,4.25,0,Frequent Shoppers
16350,21,4,87.95,3,Regular Shoppers
16351,332,1,19.5,0,Frequent Shoppers
16352,17,2,30.6,1,Occasional Shoppers
16354,63,2,41.6,1,Occasional Shoppers
16356,197,3,34.1,0,Frequent Shoppers
16357,33,3,93.0,1,Occasional Shoppers
16358,1,4,87.60000000000001,3,Regular Shoppers
16359,7,9,640.61,4,High-Value Loyal Shoppers
16360,4,6,14.65,3,Regular Shoppers
16361,9,4,34.54,1,Occasional Shoppers
16362,32,5,45.400000000000006,3,Regular Shoppers
16363,53,1,35.400000000000006,1,Occasional Shoppers
16364,11,2,14.849999999999998,1,Occasional Shoppers
16365,17,9,372.84999999999997,4,High-Value Loyal Shoppers
16367,37,2,18.7,1,Occasional Shoppers
16368,2,2,17.44,1,Occasional Shoppers
16369,18,3,52.900000000000006,1,Occasional Shoppers
16370,82,4,59.3,1,Occasional Shoppers
16372,33,2,12.15,1,Occasional Shoppers
16374,66,2,4.18,1,Occasional Shoppers
16376,8,2,12.05,1,Occasional Shoppers
16377,267,1,180.0,0,Frequent Shoppers
16378,247,3,45.15,0,Frequent Shoppers
16379,4,4,139.95999999999998,3,Regular Shoppers
16380,61,1,100.0,1,Occasional Shoppers
16383,74,2,20.4,1,Occasional Shoppers
16384,89,2,34.7,1,Occasional Shoppers
16385,60,3,16.63,1,Occasional Shoppers
16386,28,2,10.85,1,Occasional Shoppers
16387,322,1,15.0,0,Frequent Shoppers
16389,53,4,167.4,3,Regular Shoppers
16392,269,1,5.0,0,Frequent Shoppers
16393,2,13,100.8,4,High-Value Loyal Shoppers
16394,56,5,218.87,3,Regular Shoppers
16395,60,5,33.0,1,Occasional Shoppers
16398,154,2,83.4,0,Frequent Shoppers
16399,19,2,13.65,1,Occasional Shoppers
16400,94,1,15.0,1,Occasional Shoppers
16401,1,12,469.21,4,High-Value Loyal Shoppers
16402,264,2,19.1,0,Frequent Shoppers
16403,312,1,16.5,0,Frequent Shoppers
16405,302,2,68.65,0,Frequent Shoppers
16406,18,1,2.55,1,Occasional Shoppers
16407,12,10,137.6,3,Regular Shoppers
16409,36,5,62.9,3,Regular Shoppers
16411,19,2,7.6499999999999995,1,Occasional Shoppers
16412,53,1,16.6,1,Occasional Shoppers
16413,56,1,5.9,1,Occasional Shoppers
16414,21,2,31.8,1,Occasional Shoppers
16415,44,1,2.1,1,Occasional Shoppers
16416,26,3,158.57999999999998,3,Regular Shoppers
16418,44,3,23.35,1,Occasional Shoppers
16419,112,6,150.53,3,Regular Shoppers
16423,24,1,5.04,1,Occasional Shoppers
16424,191,1,15.9,0,Frequent Shoppers
16425,302,1,31.8,0,Frequent Shoppers
16426,2,10,160.75,3,Regular Shoppers
16427,263,2,20.639999999999997,0,Frequent Shoppers
16429,106,1,4.95,1,Occasional Shoppers
16430,57,1,25.0,1,Occasional Shoppers
16431,213,3,16.13,0,Frequent Shoppers
16432,64,1,30.599999999999998,1,Occasional Shoppers
16433,28,1,6.76,1,Occasional Shoppers
16434,29,7,110.03,3,Regular Shoppers
16438,5,5,57.400000000000006,3,Regular Shoppers
16440,7,5,61.339999999999996,3,Regular Shoppers
16441,67,2,27.1,1,Occasional Shoppers
16442,1,3,8.91,1,Occasional Shoppers
16444,46,4,23.1,1,Occasional Shoppers
16445,33,1,1.25,1,Occasional Shoppers
16447,135,1,19.9,1,Occasional Shoppers
16448,198,1,10.5,0,Frequent Shoppers
16449,197,2,50.16,0,Frequent Shoppers
16450,149,1,40.56,1,Occasional Shoppers
16451,87,1,6.72,1,Occasional Shoppers
16454,44,2,6.9,1,Occasional Shoppers
16455,63,7,129.9,3,Regular Shoppers
16456,99,5,74.05000000000001,1,Occasional Shoppers
16457,218,1,35.7,0,Frequent Shoppers
16458,2,18,350.18,4,High-Value Loyal Shoppers
16460,28,3,24.83,1,Occasional Shoppers
16461,177,1,9.95,0,Frequent Shoppers
16462,73,3,136.0,1,Occasional Shoppers
16463,21,4,67.48,3,Regular Shoppers
16464,19,3,15.200000000000001,1,Occasional Shoppers
16466,33,7,67.17999999999999,3,Regular Shoppers
16468,74,1,62.400000000000006,1,Occasional Shoppers
16469,23,4,4.28,1,Occasional Shoppers
16470,51,4,8.47,1,Occasional Shoppers
16471,274,1,15.8,0,Frequent Shoppers
16473,164,3,47.0,0,Frequent Shoppers
16474,7,7,78.92,3,Regular Shoppers
16475,88,4,159.3,3,Regular Shoppers
16477,63,7,137.35000000000002,3,Regular Shoppers
16478,25,3,77.7,1,Occasional Shoppers
16479,10,2,40.6,1,Occasional Shoppers
16482,15,1,6.959999999999999,1,Occasional Shoppers
16483,192,1,14.95,0,Frequent Shoppers
16484,173,2,26.7,0,Frequent Shoppers
16485,77,1,7.5,1,Occasional Shoppers
